,Conversion Factor,CTD CUSIP,Futures Ticker,CTD Price,CTD ID,Futures ID,CTD Coupon Frequency,CTD Maturity Date,CTD Day Count,CTD Issue Date,CTD Interest Accrual Start,CTD Coupon,CTD Settlement Year/Month
29-Aug-2014,0.905271,EJ568862,IKU14,130.52,EJ568862 Govt,IKU14 Comdty,2,1-May-2023,ACT/ACT,1-Mar-2013,1-Mar-2013,4.5,14-Sep-2016
1-Sep-2014,0.905271,EJ568862,IKU14,130.69,EJ568862 Govt,IKU14 Comdty,2,1-May-2023,ACT/ACT,1-Mar-2013,1-Mar-2013,4.5,14-Sep-2016
2-Sep-2014,0.905271,EJ568862,IKU14,130.37,EJ568862 Govt,IKU14 Comdty,2,1-May-2023,ACT/ACT,1-Mar-2013,1-Mar-2013,4.5,14-Sep-2016
3-Sep-2014,0.905271,EJ568862,IKU14,130.21,EJ568862 Govt,IKU14 Comdty,2,1-May-2023,ACT/ACT,1-Mar-2013,1-Mar-2013,4.5,14-Sep-2016
4-Sep-2014,0.905271,EJ568862,IKU14,131.33,EJ568862 Govt,IKU14 Comdty,2,1-May-2023,ACT/ACT,1-Mar-2013,1-Mar-2013,4.5,14-Sep-2016
9-Dec-2014,0.902674,EJ770441,IKH5,133.96,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
10-Dec-2014,0.902674,EJ770441,IKH5,133.6,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
11-Dec-2014,0.902674,EJ770441,IKH5,133.62,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
12-Dec-2014,0.902674,EJ770441,IKH5,133.56,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
15-Dec-2014,0.902674,EJ770441,IKH5,134.09,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
16-Dec-2014,0.902674,EJ770441,IKH5,133.89,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
17-Dec-2014,0.902674,EJ770441,IKH5,134.2,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
18-Dec-2014,0.902674,EJ770441,IKH5,134.25,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
19-Dec-2014,0.902674,EJ770441,IKH5,134.49,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
22-Dec-2014,0.902674,EJ770441,IKH5,134.8,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
23-Dec-2014,0.902674,EJ770441,IKH5,134.86,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
24-Dec-2014,0.902674,EJ770441,IKH5,134.86,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
29-Dec-2014,0.902674,EJ770441,IKH5,134.56,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
30-Dec-2014,0.902674,EJ770441,IKH5,135.6,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
31-Dec-2014,0.902674,EJ770441,IKH5,135.6,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
2-Jan-2015,0.902674,EJ770441,IKH5,136.83,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
5-Jan-2015,0.902674,EJ770441,IKH5,135.85,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
6-Jan-2015,0.902674,EJ770441,IKH5,135.72,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
7-Jan-2015,0.902674,EJ770441,IKH5,134.83,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
8-Jan-2015,0.902674,EJ770441,IKH5,135.7,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
9-Jan-2015,0.902674,EJ770441,IKH5,135.07,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
12-Jan-2015,0.902674,EJ770441,IKH5,135.96,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
13-Jan-2015,0.902674,EJ770441,IKH5,136.14,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
14-Jan-2015,0.902674,EJ770441,IKH5,136.65,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
15-Jan-2015,0.902674,EJ770441,IKH5,136.75,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
16-Jan-2015,0.902674,EJ770441,IKH5,137.36,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
19-Jan-2015,0.902674,EJ770441,IKH5,137.31,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
20-Jan-2015,0.902674,EJ770441,IKH5,137.19,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
21-Jan-2015,0.902674,EJ770441,IKH5,137.05,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
22-Jan-2015,0.902674,EJ770441,IKH5,138.44,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
23-Jan-2015,0.902674,EJ770441,IKH5,138.97,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
26-Jan-2015,0.902674,EJ770441,IKH5,139.41,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
27-Jan-2015,0.902674,EJ770441,IKH5,138.85,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
28-Jan-2015,0.902674,EJ770441,IKH5,138.15,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
29-Jan-2015,0.902674,EJ770441,IKH5,138.09,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
30-Jan-2015,0.902674,EJ770441,IKH5,138.19,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
2-Feb-2015,0.902674,EJ770441,IKH5,138.13,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
3-Feb-2015,0.902674,EJ770441,IKH5,138.41,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
4-Feb-2015,0.902674,EJ770441,IKH5,138.99,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
5-Feb-2015,0.902674,EJ770441,IKH5,138.85,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
6-Feb-2015,0.902674,EJ770441,IKH5,138.53,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
9-Feb-2015,0.902674,EJ770441,IKH5,137.8,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
10-Feb-2015,0.902674,EJ770441,IKH5,137.45,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
11-Feb-2015,0.902674,EJ770441,IKH5,137.58,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
12-Feb-2015,0.902674,EJ770441,IKH5,137.81,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
13-Feb-2015,0.902674,EJ770441,IKH5,138.18,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
16-Feb-2015,0.902674,EJ770441,IKH5,137.92,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
17-Feb-2015,0.902674,EJ770441,IKH5,137.73,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
18-Feb-2015,0.902674,EJ770441,IKH5,137.95,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
19-Feb-2015,0.902674,EJ770441,IKH5,138.28,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
20-Feb-2015,0.902674,EJ770441,IKH5,138.63,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
23-Feb-2015,0.902674,EJ770441,IKH5,139.43,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
24-Feb-2015,0.902674,EJ770441,IKH5,139.74,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
25-Feb-2015,0.902674,EJ770441,IKH5,139.71,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
26-Feb-2015,0.902674,EJ770441,IKH5,140.91,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
27-Feb-2015,0.902674,EJ770441,IKH5,140.89,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
2-Mar-2015,0.902674,EJ770441,IKH5,140.84,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
3-Mar-2015,0.902674,EJ770441,IKH5,140.37,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
4-Mar-2015,0.902674,EJ770441,IKH5,140.35,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
5-Mar-2015,0.902674,EJ770441,IKH5,141.15,EJ770441 Govt,IKH5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Mar-2016
9-Mar-2015,0.904686,EJ770441,IKM5,139.89,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
10-Mar-2015,0.904686,EJ770441,IKM5,140.62,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
11-Mar-2015,0.904686,EJ770441,IKM5,141.65,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
12-Mar-2015,0.904686,EJ770441,IKM5,141.64,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
13-Mar-2015,0.904686,EJ770441,IKM5,141.49,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
16-Mar-2015,0.904686,EJ770441,IKM5,141.5,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
17-Mar-2015,0.904686,EJ770441,IKM5,140.42,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
18-Mar-2015,0.904686,EJ770441,IKM5,139.72,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
19-Mar-2015,0.904686,EJ770441,IKM5,140.7,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
20-Mar-2015,0.904686,EJ770441,IKM5,141.13,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
23-Mar-2015,0.904686,EJ770441,IKM5,140.08,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
24-Mar-2015,0.904686,EJ770441,IKM5,139.69,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
25-Mar-2015,0.904686,EJ770441,IKM5,139.63,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
26-Mar-2015,0.904686,EJ770441,IKM5,139.63,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
27-Mar-2015,0.904686,EJ770441,IKM5,139.53,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
30-Mar-2015,0.904686,EJ770441,IKM5,139.88,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
31-Mar-2015,0.904686,EJ770441,IKM5,140.58,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
1-Apr-2015,0.904686,EJ770441,IKM5,140.75,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
2-Apr-2015,0.904686,EJ770441,IKM5,140.38,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
7-Apr-2015,0.904686,EJ770441,IKM5,141.12,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
8-Apr-2015,0.904686,EJ770441,IKM5,140.96,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
9-Apr-2015,0.904686,EJ770441,IKM5,140.63,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
10-Apr-2015,0.904686,EJ770441,IKM5,140.9,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
13-Apr-2015,0.904686,EJ770441,IKM5,140.67,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
14-Apr-2015,0.904686,EJ770441,IKM5,140.37,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
15-Apr-2015,0.904686,EJ770441,IKM5,140.75,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
16-Apr-2015,0.904686,EJ770441,IKM5,139.62,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
17-Apr-2015,0.904686,EJ770441,IKM5,138.64,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
20-Apr-2015,0.904686,EJ770441,IKM5,138.44,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
21-Apr-2015,0.904686,EJ770441,IKM5,138.37,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
22-Apr-2015,0.904686,EJ770441,IKM5,139.15,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
23-Apr-2015,0.904686,EJ770441,IKM5,139.21,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
24-Apr-2015,0.904686,EJ770441,IKM5,138.92,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
27-Apr-2015,0.904686,EJ770441,IKM5,139.59,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
28-Apr-2015,0.904686,EJ770441,IKM5,139.7,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
29-Apr-2015,0.904686,EJ770441,IKM5,138.4,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
30-Apr-2015,0.904686,EJ770441,IKM5,138.38,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
4-May-2015,0.904686,EJ770441,IKM5,137.91,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
5-May-2015,0.904686,EJ770441,IKM5,134.69,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
6-May-2015,0.904686,EJ770441,IKM5,133.66,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
7-May-2015,0.904686,EJ770441,IKM5,135.23,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
8-May-2015,0.904686,EJ770441,IKM5,135.94,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
11-May-2015,0.904686,EJ770441,IKM5,135.2,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
12-May-2015,0.904686,EJ770441,IKM5,134.23,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
13-May-2015,0.904686,EJ770441,IKM5,134.07,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
14-May-2015,0.904686,EJ770441,IKM5,134.63,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
15-May-2015,0.904686,EJ770441,IKM5,135.51,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
18-May-2015,0.904686,EJ770441,IKM5,134.2,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
19-May-2015,0.904686,EJ770441,IKM5,135.01,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
20-May-2015,0.904686,EJ770441,IKM5,134.77,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
21-May-2015,0.904686,EJ770441,IKM5,134.84,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
22-May-2015,0.904686,EJ770441,IKM5,135.06,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
25-May-2015,0.904686,EJ770441,IKM5,135.06,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
26-May-2015,0.904686,EJ770441,IKM5,134.16,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
27-May-2015,0.904686,EJ770441,IKM5,135.01,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
28-May-2015,0.904686,EJ770441,IKM5,134.96,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
29-May-2015,0.904686,EJ770441,IKM5,134.94,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
1-Jun-2015,0.904686,EJ770441,IKM5,134.17,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
2-Jun-2015,0.904686,EJ770441,IKM5,132.67,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
3-Jun-2015,0.904686,EJ770441,IKM5,132.22,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
4-Jun-2015,0.904686,EJ770441,IKM5,132.26,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
5-Jun-2015,0.904686,EJ770441,IKM5,131.22,EJ770441 Govt,IKM5 Comdty,2,1-Mar-2024,ACT/ACT,1-Aug-2013,1-Aug-2013,4.5,15-Jun-2016
9-Jun-2015,0.934295,EH896068,IKU5,130.34,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
10-Jun-2015,0.934295,EH896068,IKU5,130.12,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
11-Jun-2015,0.934295,EH896068,IKU5,131.85,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
12-Jun-2015,0.934295,EH896068,IKU5,130.5,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
15-Jun-2015,0.934295,EH896068,IKU5,129.02,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
16-Jun-2015,0.934295,EH896068,IKU5,129.38,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
17-Jun-2015,0.934295,EH896068,IKU5,129.68,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
18-Jun-2015,0.934295,EH896068,IKU5,129.95,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
19-Jun-2015,0.934295,EH896068,IKU5,129.78,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
22-Jun-2015,0.934295,EH896068,IKU5,131.7,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
23-Jun-2015,0.934295,EH896068,IKU5,131.89,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
24-Jun-2015,0.934295,EH896068,IKU5,131.71,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
25-Jun-2015,0.934295,EH896068,IKU5,131.8,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
26-Jun-2015,0.934295,EH896068,IKU5,131.86,EH896068 Govt,IKU5 Comdty,2,1-Mar-2025,ACT/ACT,15-Jul-2009,1-Mar-2009,5,15-Sep-2016
